CC[S](=O)(=O)CC;1.16
CCCC[S](=O)(=O)CCCC;2.744
CC(O)C=C;1.947
OCC(Cl)Cl;2.01
CNC(N)=S;1.63
COC(N)=O;1.025
CCN(C)C;2.092
CC(C)C(C)O;2.004
COC(=O)C(C)(C)C;1.72
CC[S](=O)(=O)C1=CC=CC=C1;2.21
CCOC(=O)C(C)(C)Br;3.152
CC(C)C(O)C(C)C;2.295
OC1=C(C(=CC=C1)O)[N](=O)=O;3.66
NC1=C(C=CC=C1[N](=O)=O)[N](=O)=O;3.84
OC1=C(C=CC2=CC=CC=C12)[N+]([O-])=O;4.36
[O-][N+](=O)C1=CC=CC2=C1C=CC=N2;3.39
[O-][N+](=O)C1=CC=CC2=CC=CN=C12;3.08
CCOC(=O)C(CC1=CC=CC=C1)C(=O)OCC;3.71
CC1=C(C)C(=CC=C1O)O;4.41
OC1=C(Br)C(=C(Br)C(=C1Br)Br)Br;5.66
CCOC(=O)C(C)C(=O)OCC;2.489
CCOC(=O)C(Br)C(C)Br;4.438
CCOC(=O)C(Br)C(C)C;3.021
OC1=C(I)C=C(I)C=C1I;5.67
NC(=O)C1=CC=CO1;1.56
OC1=C(C=C(Cl)C=C1Cl)[N](=O)=O;4.75
NC(=O)C1=CC=CC=C1[N+]([O-])=O;2.28
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O;4.52
OC(=O)C1=C(Br)C=CC(=C1)Br;2.69
OC1=CC=C(Cl)C(=C1)[N](=O)=O;4.27
[O-][N+](=O)C1=CC=C(Cl)C=C1Cl;3.99
OC1=C(C=CC=C1)C#N;3.04
[O-][N+](=O)C1=CC=CC=C1C#N;4.08
OCC1=C(C=CC=C1)[N](=O)=O;2.85
BrCC(=O)C1=CC2=CC=CC=C2C=C1;5.959
O=C(C#N)C1=CC=CC=C1;3.31
CCN(C)C1=CC=CC=C1;3.29
NC1=C(I)C=CC=C1;3.35
OC1=CC=C(Br)C=C1Br;4.4
CC1=CC(=C(N)C=C1)Cl;3.18
CC1=CC(=C(Cl)C=C1)O;3.54
CCCC(Br)C(=O)OCC;3.699
CCCCC(Br)C(O)=O;3.455
CCC(N)CC;2.187
CCC(O)C=C;1.653
NCC(O)CN;1.573
CCN(C)CC;2.244
CC1=CSC=C1;2.3
CCOC1=CC(=C(N)C=C1)[N+]([O-])=O;3.76
CC(C)(O)C1=CC=CC=C1;2.43
CC(N)C1=CC=CC=C1;2.82
CC(C)C1=CC(=CC=C1)O;3.61
OC(=O)C1=CC(=CC(=C1)Br)Br;3.46
ClC1=CC(=CC(=C1)Cl)[N](=O)=O;4.13
NC1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O;3.94
OC1=CC=C(C=C1Cl)[N+]([O-])=O;4.18
[O-][N+](=O)C1=CC(=CC=C1)C#N;3.45
OCC1=CC=CC(=C1)[N](=O)=O;2.78
COC(=O)C1=CC=C(Br)C=C1;3.6
COC(=O)C1=CC=C(C=C1)[N+]([O-])=O;3.39
NC(=O)C1=CC=C(Cl)C=C1;3.09
[O-][N+](=O)C1=CC=C(C=C1)C#N;3.57
OCC1=CC=C(C=C1)[N+]([O-])=O;3.12
NC(=O)C1=CC=C(C=C1)[N+]([O-])=O;3.18
CCC1=CC=CC(=C1)O;3.29
CC1=CC(=CC=C1)C#N;2.75
CC1=CC=CC(=C1)C=O;3.081
OCC1=CC(=CC=C1)O;1.98
BrCC(=O)OC1=CC=CC=C1;5.076
[O-][N+](=O)C1=CC=C(OC2=CC=CC=C2)C=C1;4.58
C(C1=CC=CC=C1)C2=CC=CN=C2;3.68
CC(=O)NC1=CC=CC(=C1)O;2.84
COC1=C(O)C=C(C=O)C=C1;2.86
NC(=S)NCC1=CC=CC=C1;3.66
NC(=O)COC1=CC=CC=C1;2.27
ClCCC1=CC=CC=C1;3.17
O\N=C/C1=CC=CC=C1;2.89
CCSC1=CC=CC=C1;3.3
NC(=O)OC1=CC=CC=C1;2.61
CCOC1=CC=C(O)C=C1;3.01
S=C=NCC1=CC=CC=C1;5.74
ClC1=CC=C(C=C1)C#N;3
COC1=CC=C(Cl)C=C1;3.6
O=CC1=CC=C(C=O)C=C1;2.914
CC/C=C(C)/C=O;2.98
CCCC(O)CC;2.15
CCCC(=O)OC;1.754
COC(=O)\C=C\C;2.08
CCOC(=O)C#C;4.7
CCOC(=O)CI;5.921
CCOC(=O)CCCl;2.502
CCO[S](=O)OCC;2.01
CCCO[S](=O)OCCC;3.086
CCCCC(Br)CBr;4.146
CCCCC(=O)OC;2.155
CCCCCCC(O)CC;3.36
CCCCCOC(=O)CC;2.957
NNC=O;2.129
CC(C)(C)CCO;2.263
CC(C)CC#N;2.124
CCCC(C)N;2.315
CC(O)CC=C;1.483
C/C=C/C(C)=O;3.54
OC(=O)CC=C;2.358
CCNC(C)=O;1.299
CCNC(N)=S;1.87
CC1=CC=C(C)O1;2.52
NC1=CC=CC(=C1)I;3.65
OC1=CC(=CC=C1)I;4.12
CC(C)CCCO;2.363
CCCCC(C)O;2.07
OC(=O)CCCCl;2.323
CCCC[N+]([O-])=O;2.31
OCCCBr;2.067
OCCC=C;1.305
OCCCCl;1.601
CCCNC;2.191
CCCCCC(N)=O;2.092
C\C=C\COC(C)=O;2.13
ClCCCC#N;2.07
CCCN=C=S;4.693
CCCCCOC(C)=O;3.163
CCCCCC#N;2.624
CCCCCCCC(C)O;3.618
CCCCCCCBr;4.487
CCCCCCC#N;2.763
CCCCCN=C=S;4.706
CCCCCCOC=O;2.618
N#CCCCCCCC#N;2.23
CC(C)(C)C#N;1.675
CCOC(=O)C(Br)(Br)C(=O)OCC;5.137
NC1=C(Cl)C(=C(Cl)C=C1)Cl;4.35
OC1=C(C=O)C=C(Cl)C=C1;4.009
CC(=S)NC1=CC=CC=C1;2.99
BrCCCC1=CC=CC=C1;3.69
O=C1CCC(=O)CC1;1.332
CCOC(=O)C=C(C)C;2.52
CCCCC(Cl)=O;2.655
CCCCCOC=O;2.217
CC(C)C1=CC=CC=C1N;3.12
CC1=CC=C(C=C1)C2=CC=CC=C2;4.66
NC(=O)C1=CC=CC(=C1)[N+]([O-])=O;2.81
CCCC1=CC=C(O)C=C1;3.64
N#CCCC1=CC=CC=C1;2.84
FC1=C(F)C(=C(C=O)C(=C1F)F)F;3.82
CC#CC1=CC=CC=C1;3.19
NC(=O)CBr;4.523
NC(=O)C(Cl)Cl;2.023
CCOC(=O)C(Br)C(=O)OCC;5.215
CCN(CC)C(C)=O;1.458
CCCCC(CC)COC(=O)C(C)=C;4.57
OC(=O)CCCCCCCCCCC(O)=O;2.914
CCCCCCCCC(C)=O;3.582
CCCCCOCCCCC;4.09
CC1=CC(=C(C)C(=C1)O)C;3.36
[O-][N+](=O)/C=C/C1=CC=CO1;5.04
CC1=CC=C(C(=C1)O)[N+]([O-])=O;3.59
OC1=C(C=CC(=C1)C=O)[N](=O)=O;3.27
CCCC(O)CC1=CC=CC=C1;3.16
CCCCCC1CCCC(=O)O1;2.923
CCCCCCC1CCC(=O)O1;3.493
OC1=CC=C2C=CC=CC2=C1C=O;4.32
IC1=CC=C(C=C1[N](=O)=O)[N](=O)=O;5.12
CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C;3.36
CC(C)(C)C(N)=O;1.519
CCC(=O)N(C)C;1.426
CC(C)(C)OC=O;1.628
CC(=O)NC(C)(C)C;1.842
CC(=C)CCO;1.82
CC#CCO;2.132
CCCC#CCO;2.616
CC1=CC=C(Br)S1;3.65
COC1=C(Cl)C=CC=C1;3.22
ClC1=CC=CC(=C1)C#N;2.94
CCC1=CC=C(CO)C=C1;3.07
O[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2;2.92
CC1=CC(=C(C#N)C(=O)N1)C;2.3
OC1=C(F)C(=CC(=C1F)F)F;4.17
C=COC(=O)C1=CC=CC=C1;3.08
CC(C)(C)C1=CC=C(N)C=C1;3.36
OC1=C(F)C(=C(F)C(=C1F)F)F;4.63
OC1=C(F)C(=C(O)C(=C1F)F)F;4.84
FC1=CC=C(C(=C1F)F)[N](=O)=O;4.89
OCCC1=CC=CC2=CC=CC=C12;3.27
CC(Br)C(C)=O;4.854
CCC(=O)CBr;5.602
CCCCCCCC(=O)OC=C;2.7
OCCOC(=O)C=C;3.69
OCCCC=C;1.785
CCCCCCCC(C)=O;3.66
COC1=C(O)C=CC(=C1)O;5.2
OC1=C(Cl)C=C(O)C(=C1)Cl;4.81
NC1=C(C=C(Br)C=C1Br)[N](=O)=O;4.62
C=CC1=CC2=CC=CC=C2C=C1;4.24
OC1=CC=C(OC2=CC=CC=C2)C=C1;4.36
OC1=CC=CC=C1C(=O)C2=C(O)C=CC=C2;4.16
[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C=C1;4.89
O=C1C=C(C(=O)C=C1C2=CC=CC=C2)C3=CC=CC=C3;4.48
CC(=C)C(=O)OCCO;1.92
BrC1=CSC=C1;2.96
CCC1=CC=CS1;2.57
ClC1=C(C=CC=C1)C#N;3.28
OC1=CC=CC(=C1)C#N;2.94
OCC1=CC(=CC=C1)Cl;3.15
OCC1=CC=C(Cl)C=C1;3.25
NC1=C(Br)C=C(Cl)C=C1Br;4.52
ClC1=CC(=C(C=O)C=C1)Cl;4.04
CCCSC1=CC=CC=C1;3.86
CC(=O)C1=CC=C(O)C=C1C;3.19
C[N]1C(=CC2=CC=CC=C12)C;3.84
CC1=CC=C2N=C(C)C=CC2=C1;3.68
CC(C)(C)C1=CC=C(CO)C=C1;3.48
[O-][N+](=O)C1=CC(=C(Cl)C(=C1Cl)Cl)Cl;4.78
FC1=C(F)C(=C(C(=C1F)F)[N](=O)=O)F;5.43
CC1=CC=C2C=CC=CC2=C1[N+]([O-])=O;4.04
CCC(=C)C=O;3.91
COC(=O)C#C;4.77
OC(CC=C)C=C;3.25
COC(=O)C=C(C)C;1.94
CCCOC(=O)C=C;3.53
CCCNC(N)=S;2.31
OCCCCCl;2.241
OCCCCC#C;1.705
C/C=C/CCCO;2.246
CCC/C=C/CO;2.528
CC\C=C/CCO;2.191
O=C1CCC=C1;3.64
C[N]1C=CC=C1C(C)=O;2.31
C[N]1C=CC(=C1)C(C)=O;2
OC1=C(Cl)C(=CC(=C1Cl)Cl)Cl;5.22
NNC(=O)C1=CC=CC=C1O;3.18
NNC(=O)CC1=CC=CC=C1;2.52
C1=CC=C(C=C1)C2=CC=NC=C2;3.66
[O-][N+](=O)C1=CC(=CC=C1Cl)C#N;4.71
C=CCOC(=O)C=C;3.68
CC(O)COC(=O)C=C;3.65
CCC#CCCO;1.976
O=CC1=CC=C[NH]1;2.52
N#CC1=CC=CS1;2.24
CCC(=O)CC1=CC=CC=C1;2.79
C1=CC=C(C=C1)C2=CC=CC=N2;3.27
CCCCC(=O)C1=CC=CC=C1;3.56
ClC1=CC=CC(=C1)C(=O)C2=CC=CC=C2;4.55
CC(=O)NN;1.62
CCOC(=O)C(NC(C)=O)C(=O)OCC;1.796
CCCCC(=C)C=O;4.07
NNC(=O)CCCCC(=O)NN;1.626
CC(=O)C1=C[NH]C=C1;2.15
CC(=O)C1=CC=C[NH]1;2.09
OC1=CC(=C(O)C=C1)C2=CC=CC=C2;5.01
CCO[P](=O)(CC1=CC=CC=C1)OCC;2.57
COC(=O)CCCC(=O)OC;1.832
CCC\C=C\C(C)=O;3.7
OC(=O)CCCCCl;2.714
CCCCCCCCC(O)CO;3.764
CCCCCCCCC(C)O;3.99
CC1=CCCC1=O;2.17
O=CC1=CC=CC=N1;2.86
CC(=O)C1=CC=NC=C1;2.13
[O-][N+](=O)C1=CC=NC=C1;3.41
BrC1=CC=C(C=O)C=C1;3.587
CC(CO)C1=CC=CC=C1;2.6
CC1=CC(=C(Cl)C=C1C)O;3.69
COC(=O)C1=CC=C(Cl)C=C1;3.42
CCC1=CC=CC2=C1C=CC=C2;3.89
COC(=O)C1=CC=C(C=C1)C#N;2.95
O/N=C/C1=CC=C(C=C1)[N](=O)=O;3.68
NC1=CC=C(C=C1)C(=O)C2=CC=CC=C2;3.68
CC(C)(C)C1=CC(=CC(=C1)O)C(C)(C)C;4.64
OC1=C(O)C(=C(C=C1)C(=O)C2=CC=CC=C2)O;3.88
CCC(=O)NC;1.474
CC(=O)C1=CC=CO1;1.96
CC(=O)C1=CC=C(C)O1;2.17
OC1=CC=C(O)C(=C1)C=O;3.277
CC(C)(C)C1=CC=C(O)C(=C1)N;3.37
CC(=O)C#C;4.96
CC(=O)OC1=CCCCC1;2.6
CC1=C(F)C=C(C=C1)[N+]([O-])=O;3.33
CC(=O)C1=CC=C(C=C1)C#N;2.63
CC1=CC(=C(O)C=C1)C(C)=O;3.31
BrCC(=O)C1=CSC=C1;5.22
COC(=O)CCCCCCCCCCCC(=O)OC;4.654
ClC\C=C/CCl;4.022
C=C[N]1C2=CC=CC=C2C3=CC=CC=C13;5.24
NC1=CC(=CC=C1)OCC2=CC=CC=C2;3.88
FC1=CC=CC=C1[N](=O)=O;3.23
OCC#CC1=CC=CC=C1;3.07
CCCCNC(N)=S;2.81
COC1=CC=CC(=C1)C#N;3.01
CCC(C)(O)C1=CC=CC=C1;3.06
C/C=C/C(C)O;1.599
SC1CCCCC1;2.996
CC1=C(O)C=CC(=C1)Cl;3.7
COC(=O)C1=CC=C(C=O)C=C1;3.3
CC\C=C/CO;1.895
CC/C=C/CC(O)=O;2.778
CCC1=CC=C(Br)C=C1;3.67
OCC1=CC2=CC=CC=C2C=C1;3.39
CC(Cl)C#N;2.137
CCC(=O)C=C;4.52
CCCC(=O)C=C;4.66
CCCCCCCS;4.02
CCCCCCCCCC(C)O;4.58
CCCCCCCCCCCC(C)O;5.17
CC(C)(C)OC(=O)C=C;3.27
CCCC\C=C\C(C)=O;3.74
CCCCCCC(=O)C1=CC=CC=C1;4.56
CCCCCCCC(=O)C1=CC=CC=C1;4.89
CCC#CC(C)=O;4.32
CC1CCOC1=O;1.81
COC1=C(O)C=C(N)C=C1;3.45
OC1=CC=C(C=C1)N=NC2=CC=CC=C2;4.66
OC1=C(Br)C=C(C=C1Br)C#N;4.16
CC(=O)C(Cl)C(C)=O;4.444
CCCCCCCCC(=O)OC;4.04
CCCCCCCCCCC(=O)OC;4.425
COC(=O)CCCCCCC(=O)OC;3.296
OC1=CC=CC=C1CC=C;3.33
OC1=C(C=O)C=C(Br)C=C1;4.107
OC1=C(C=CC=C1)C2=C(O)C=CC=C2;3.88
NC1=C(C=C(C=C1Br)[N+]([O-])=O)[N+]([O-])=O;4.24
CCCC1=C(N)C=CC=C1;3.08
C=CSC1=CC=CC=C1;3.42
CC(C#N)C1=CC=CC=C1;3.01
FC1=C(C#N)C(=C(F)C(=C1F)C#N)F;5.55
CCCCCC#CC=O;4.72
CCCCCCC#CC(O)=O;3.714
CCCCC\C=C\C(O)=O;3.209
OCCC1=CC=C(Cl)C=C1;3.32
CC1=CC(=C(O)C(=C1)C)C(C)(C)C;4.16
OCC(C1=CC=CC=C1)C2=CC=CC=C2;3.65
NC1=C(C=CC=C1)C#N;2.5
ClC1=C(C=C(C=C1[N](=O)=O)C#N)[N](=O)=O;5.66
CCC(=O)OCC#C;2.345
OCCCCCCCl;2.727
CCCCCCCCCCN;5.056
BrC1=NC(=C(Br)[NH]1)Br;4.43
CC1=C(C=C(O)C=C1)[N](=O)=O;3.74
N#CCCCC1=CC=CC=C1;3.15
CCOC(=O)C(CC=C)C(=O)OCC;2.944
CCCCCOC(=O)C1=CC=CC=C1;4.37
CCOC(=O)CCCCCC(=O)OCC;3.407
CCOC(=O)CCCCCCC(=O)OCC;3.702
CCCCCCC(O)CCC;3.85
CCCC(=O)OCC=C;2.365
CC(C)(Br)C(O)=O;2.416
OC(=O)CCCCBr;2.307
O=[N](=O)C1=CC=CC(=C1)C2=CC=CC=C2;4.57
C(C1=CC=CC=C1)C2=CC=NC=C2;3.63
OC1=C(O)C=C(Cl)C=C1;4.06
OC1=CC=C(C=O)C(=C1O)O;3.001
COC(=O)C1=CC(=CC(=C1)O)O;2.86
CCCC[S](=O)CCCC;2.743
ClC1=NC(=C(Cl)C(=C1Cl)Cl)Cl;4.71
C=COC(=O)C=C;4.42
CCCOC(=O)C(C)=C;2.35
COC1=C2C=CC=CC2=CC=C1;3.8
CCOC(=O)C#CC1=CC=CC=C1;4.67
NC(=S)C1=CC=CC=C1;3.09
CC(=O)C1=CC=C(Cl)C=C1Cl;3.62
NC1=CC=CC(=C1)C#N;2.53
CCCCCCCCC#N;3.625
CCCCCCCCCCC#N;4.65
S=C=NCCC1=CC=CC=C1;5.538
CCN(CC)C(=O)CCl;3.521
CCCOC(=O)C1=CC=CC=C1;3.42
OCC1=C(O)C=CC(=C1)Br;3.34
CC1=C(O)C(=CC(=C1)Br)C;4.16
CC1=NC2=CC=CC=C2N=C1C;3.25
CC(C)(C)C1=CC(=CC(=C1)C(C)(C)C)N;4.44
COC1=C(O)C=CC(=C1)CCO;2.82
CC(=O)C1=C(C)[NH]C=C1C;2.68
CCC(=O)OCC=C;2.121
CC1=CC(=C(O)C=C1)C(C)(C)C;4.3
CC1=CC=C(C)C(=C1C)O;3.28
BrCCC#N;2.5
OCCCCCCC1=CC=CC=C1;3.87
OC1=C(C=CC=C1C2=CC=CC=C2)C3=CC=CC=C3;5.113
CCCCCCCCCCCC#N;4.903
OC1=C(Br)C(=C(Br)C=C1Br)O;4.06
NC(=O)C1=CC=C(Cl)C=C1Cl;2.64
OC1=CC=C(C=C1)C(=O)CC2=CC=CC=C2;4.07
C=CC(=O)OCC1=CC=CC=C1;4.35
CC(=C)C(=O)OCC1=CC=CC=C1;3.65
CCC(=O)\C=C\C;3.92
CCCCCCCOC(=O)C=C;4.09
CCCCCCOC(=O)C=C;3.74
NCCCCCO;1.235
CCOC(=O)C1=CC=CC=N1;2.08
[O-][N+](=O)C1=CN=C(Cl)C(=C1)[N+]([O-])=O;5.64
CC1=CC(=CC=C1[N+]([O-])=O)O;4.73
OC(=O)CCCBr;2.229
S=C=NCCCC1=CC=CC=C1;5.538
OC1=C(C=O)C=C(I)C=C1I;5.34
[O-][N+](=O)C1=CC(=C(Cl)C(=C1Cl)[N+]([O-])=O)Cl;5.6
CN(C)C(=O)C=C;1.764
NC1=C(C=C(Cl)C=C1Cl)[N](=O)=O;4.26
IC1=CC=C(O1)C=O;3.33
N#CC(=CC1=CC=CC=C1)C#N;3.64
NCCC1=NC=CC=C1;2.26
CC(CCO)C1=CC=CC=C1;3.01
NC(=O)C1=CC=C(N)C=C1;2.09
CC1=C(O)C=CC(=C1)N;4.31
COC1=CC=CC(=C1)Cl;3.29
OCCCC1=CN=CC=C1;2.16
ClC1=CC=C(Br)S1;3.75
FC1=CC(=C(F)N=C1F)F;2.39
COC(=O)C1=CC(=CC=C1Cl)Cl;3.81
N#CC1=CC=C(C=C1)C2=CC=CC=C2;4.24
OCC1=CC=CC=C1C2=CC=CC=C2;3.82
CC(O)CCC(C)O;1.04
CCOC(=O)CCCBr;2.971
OC1=C(Br)C=C(C=O)C=C1Br;3.89
CC(C)(N)C#C;2.09
CC(C)(C)CC=O;2.626
CCCCCOC(=O)C=C;3.54
N#CSCC1=CC=CC=C1;4.05
ClC(Cl)C#N;3.973
CCCCCC(=O)OC=C;3.08
C=CC(=O)OC1CCCCC1;3.76
NC1=NC=C(C=N1)[N+]([O-])=O;2.57
CC1=C(N)C=CC(=C1C)O;4.44
BrC1=CC=CC(=C1)C=O;3.506
CCC(=O)C1=CC=CO1;2.23
CCC(Br)C(=O)OC;4.024
CCC1=CC=CO1;2.48
[O-][N+](=O)C1=CC=CC(=C1Cl)Cl;4.07
OC1=C(Cl)C=C(Br)C=C1Cl;4.78
O=CC1=CC=C(C=C1)C2=CC=CC=C2;4.12
N#CC(=CC1=CC=CO1)C#N;3.94
CC(=C)CCC(C)=O;2.125
BrC(Br)C#N;5.398
CC1=CC=C(CCN)C=C1;2.96
OC1=C(O)C(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O;4.18
OC1=CC=C(C=C1O)[N](=O)=O;4.17
OCCCCC1=CC=CC=C1;3.12
COC(=O)CCBr;4.027
BrC1=CC(=C(Br)C=C1)[N](=O)=O;4.37
NC1=C(Cl)C(=CC(=C1Cl)Cl)Cl;4.76
FC1=NC(=C(F)C(=C1F)Br)F;2.87
NC1=C(Cl)C=C(C=C1[N](=O)=O)[N](=O)=O;4.12
CCCC(=O)NN;2.028
NC1=CC=C(CC#N)C=C1;2.24
S=C=NC(C1=CC=CC=C1)C2=CC=CC=C2;6.051
OCC1=CC=C(C=C1)C2=CC=CC=C2;3.92
CCOC(=O)C(Br)CBr;5.208
[O-][N+](=O)C1=CC(=C(Cl)C=C1Cl)[N+]([O-])=O;5.72
FC1=CC(=CC(=C1)I)[N](=O)=O;4.09
CCCCCCC\C=C\C=O;4.85
OC1=CC=C(C=C1NC(=O)CBr)[N](=O)=O;3.87
CC(C)(C)C1=CC=C(Br)C=C1;3.75
CC(C)(C)C1=CC=NC=C1;3.2
S=C=NC1=CC=C(C=C1)N=C=S;6.347
CC(Cl)C(C)=O;3.269
CC(C)(C)C1=CC(=C(O)C(=C1)[N](=O)=O)[N](=O)=O;4.8
O=[N](=O)C1=CC(=CC(=C1)C#N)[N](=O)=O;4.22
CCCC(N)CO;2.328
CCC(Cl)C(O)=O;2.648
CCC(O)C#C;1.822
NC1=NC=C(C=C1)[N+]([O-])=O;3.22
OC1=NC=C(Cl)C=C1;2.25
OC(=O)CCCCCBr;3.031
CC(=C)C(=O)OC=C;2.38
OC1CC2=CC=CC=C2C1;2.31
CC1=CC2=C(O1)C=CC=C2;3.62
OCCCCCCBr;3.007
CCCCCC(=O)C=C;4.92
CC\C=C\C=C\C=O;3.862
[O-][N+](=O)C1=C(Cl)N=CN=C1Cl;5.12
CCCC(C)(O)C#C;2.1
CCOC(=O)C#CC;3.51
N#C\C=C\C1=CC=CC=C1;3.16
CCCC(C)(O)C#CC;2.52
COC1=C(O)C=C(CO)C=C1;2.01
CCCCCCN=C=S;4.75
COC1=CC(=CC=C1O)C#N;2.97
CCC(=O)C(=O)CC;2.99
COC1=CC(=C(C=O)C=C1OC)OC;2.9
CCCCC1=CC=CO1;3.44
[O-][N+](=O)C1=CN=C(Br)C=C1;4.07
N#CC1=CC=C[NH]1;2.42
[O-][N+](=O)C1=CC=C(S1)C=O;4.98
[O-][N+](=O)C1=CN=C(Cl)C=C1;3.8
CCOC(=O)C(C#N)C1=CC=CC=C1;2.98
CCCCC(=O)\C=C\C;4.01
OCC(O)CBr;1.79
O=CC1=CC2=CC=CC=C2C3=C1C=CC=C3;4.708
OC1=C(C#N)C(=C(O)C=C1)C#N;2.56
CCC1=CC=C(C=O)C=C1;3.291
CC(=O)OCCCCBr;3.392
OCC1=C2C=CC=CC2=CC=C1;3.13
CCCC(O)C=C;2.189
BrCCSC1=CC=CC=C1;3.39
CC(C)(CC(O)=O)CC(O)=O;2.336
CCCCCC1=CC=CS1;4.2
COC(=O)CCCBr;3.068
OC1=C(Cl)C(=C(Cl)C(=C1)Cl)Cl;5.72
C(CC1=CC=NC=C1)C2=CC=NC=C2;2.97
CC1=C(C(=CC=C1)O)[N+]([O-])=O;3.61
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1;5.51
OCC1=CC=CC=C1I;3.33
OC1=C(C=CC=C1C=O)[N](=O)=O;3.87
COC(=O)C1=CC=C(C(=O)OC)C(=C1)[N+]([O-])=O;3.43
C=CCSC1=CC=CC=C1;3.69
CCOC1=CC=CC2=C1C=CC=C2;4.25
CCCNC(C)=O;1.502
BrCCCC#N;2.535
COCCCN;1.228
CC(O)(CC1=CC=CC=C1)C2=CC=CC=C2;3.8
CC(C)\C=C\C=O;3.82
NC1=C(C=C(Cl)C=C1[N+]([O-])=O)[N+]([O-])=O;4.15
OCCCC#C;1.58
CCCOC(=O)CCl;4.18
CCOC(=O)C1=CC=C(C=C1)C(C)(C)C;4.42
BrCCCCC#N;2.785
CC1=CC=C(C=C1O)[N](=O)=O;3.66
COC(=O)C(C)Br;4.18
CCCCCCC(Br)C(=O)OCC;4.5
COC(=O)C1=C(O)C=C(OC)C=C1;3.62
COC1=NC=C(C=C1)[N+]([O-])=O;2.99
CC(C)(Br)[N+]([O-])=O;4.854
CC1=C(C=CC=C1O)[N](=O)=O;3.78
[O-][N+](=O)C1=C(Cl)N=CC=C1;3.87
CC(=O)CCC1=CC=C(O)C=C1;2.5
C=C[S](=O)(=O)C1=CC=CC=C1;4.28
OC/C=C/C#C;2.445
CC1=CC(=NC(=N1)N)Cl;2.53
C#CCSC1=CC=CC=C1;3.54
CC(=O)OC1CC2CCC1(C)C2(C)C;3.68
CCCCCC#CC(O)=O;2.943
CCCCC(N)CO;2.415
CN(C)C1=NC=CC=C1;2.45
CCC1=CC=C(C=C1)C2=CC=CC=C2;4.97
CCCCOC1=CC=C(C=O)C=C1;3.716
CCCCCOC1=CC=C(C=O)C=C1;4.18
CCCCCCCC(O)CCCCC;5.24
CCOC(=O)C1=CC=C(Br)C=C1;4.33
NC(=O)C1=CC=CS1;2.03
CCOC(=O)\C(C)=C\C;2.504
NC(=O)CCCl;1.409
CC(Br)C(N)=O;3.004
CC1=C(C)N=CC=N1;2.13
CCCCCCC#CCO;3.649
NC1=CC=C(Cl)C=C1C#N;3.44
CCCC(C)O;1.84
OC\C=C/CO;0.851
C/C=C/CO;1.528
CCCCCC(=O)CC(C)=O;3.506
CCCCCCCCCCC(C)=O;4.67
CN(C)C1=CC=C(\C=C\C=O)C=C1;3.52
CCC#CCO;2.428
NC1=CC(=CC=C1Cl)[N+]([O-])=O;3.6
[O-][N+](=O)C1=C(Cl)C=C(Cl)C(=C1Cl)[N+]([O-])=O;5.19
BrCC(=O)C(=O)CBr;4.762
CCOC(=O)CCC(=O)CCC(=O)OCC;2.362
NC1=C(O)C=C(C(=C1)Cl)[N+]([O-])=O;4.17
NC1=CC(=CC(=C1O)Cl)[N+]([O-])=O;4.2
CC(C)CCOC(=O)C1=CC=C(O)C=C1;4.48
CC1=CC=CC(=C1C#N)Cl;3.46
OC1=CC=CN=C1Br;3.15
COC(=O)\C(C)=C\C;2.38
CC1=CC=C(O)C(=C1)Br;3.6
BrC1=CC=CC=C1C=O;3.477
OC1=CC=CN=C1Cl;2.99
NC1=CC(=C(Cl)C=C1[N](=O)=O)Cl;4.66
CCCCCCOC(=O)C1=CC=CC=C1;4.94
CCOC(=O)C(=C(C)C)C(=O)OCC;2.927
CCCCC(O)CO;1.733
CC1=CC(=C(C=C1C)[N+]([O-])=O)N;3.45
CC(=O)C1=CC=C(C)[NH]1;2.17
CC1=CC(=C(C=C1Cl)[N](=O)=O)O;4.63
CC1=CC(=CC=C1Br)[N](=O)=O;4.16
CCOC(=O)C1=CC=C(C=C1)C#N;3.37
N#C\C=C\C1=CC=CO1;2.69
CN(C)CC#C;1.855
CCCCOC1=CC=C(C=C1)[N+]([O-])=O;4.42
CC1=NC2=C(C=CC=C2)N=C1;3.02
ClC1=CC=C(S1)C=O;3.62
CCCCOC(=O)\C=C\C;2.84
CCCCCCCCCCCN;5.328
CCOC(=O)C1=CC=C(Cl)C=C1;3.75
CC/C=C/CBr;3.77
CCCCC\C=C\C(=O)OC;3.77
CCCCC(O)C#C;2.735
CCC(=O)CC(=O)CC;2.618
CCOC(=O)C(C)CC;2.111
CCC(Cl)C(N)=O;1.783
CC1=C(Br)C(=CC(=C1)O)C;4.27
CC1=C(O)C(=CC(=C1)Br)Cl;4.28
CC(C)CC(N)CO;2.381
OC1=C(C=C(Br)C=C1)[N+]([O-])=O;4.87
OC1=CC=C(C=O)C2=C1C=CC=C2;4.05
CCCOC(=O)/C=C/C1=CC=CC=C1;4.23
